name,host_name,neighbourhood,latitude,longitude,room_type,price,minimum_nights,number_of_reviews,reviews_per_month,availability_365,,
Bebek & Bosfor Apartment 4 - Ground Floor,Malika,Besiktas,41.07601,29.0424,Private room,219,1,2,0.28,270,,
Cozy room at the heart of Moda - Kadıköy,Melike,Kadikoy,40.9849,29.02515,Private room,103,1,0,,83,,
SPACIOUS APARTMENT WITH A TERRACE  IN GÜMÜŞSUYU,Deniz,Beyoglu,41.03671,28.98838,Entire home/apt,2228,3,6,0.98,171,,
Cozy & Relaxing Apartment Near Galata Tower,Başak,Beyoglu,41.02502,28.97732,Entire home/apt,267,3,5,0.77,90,,
Bebek & Bosfor Apartment 7- First Floor,Malika,Besiktas,41.07696,29.0431,Private room,206,1,1,0.15,0,,
SERENE APARTMENT AROUND GALATA TOWER,Başak,Beyoglu,41.02717,28.97739,Entire home/apt,267,2,7,1.13,93,,
Hotel appartments,Tarık,Sisli,41.05423,28.99118,Entire home/apt,501,1,0,,90,,
1 Bedroom 1 Living Room w Terrace + Washing/Drying,Kaan,Beyoglu,41.02864,28.98281,Entire home/apt,233,5,16,2.26,200,,
SUNNY APARTMENT AROUND GALATA TOWER,Başak,Beyoglu,41.02685,28.97724,Entire home/apt,274,2,13,1.98,94,,
It's walking dictance to Galata,Bermall,Beyoglu,41.02939,28.9734,Private room,82,1,8,1.36,180,,
"Kınalıada'da şahane manzaralı, romantik çatı katı",Fulya,Adalar,40.90751,29.05336,Entire home/apt,494,2,1,0.17,89,,
MASHATTAN 1+1 BIGGEST TPYE FLAT MASLAK CENTER,Görkem,Sisli,41.11167,29.0159,Entire home/apt,322,2,0,,323,,
Cozy Center Trp Family Room Near To Blue Mosque,Vedat,Fatih,41.00314,28.97043,Private room,192,1,1,0.25,365,,
DELUX-SINGLE-DOUBLE HOTEL ROOMS at the City Center,Vedat,Fatih,41.00306,28.97185,Private room,130,1,1,0.17,365,,
Elite 3 Bedroom Family Residence 19 NEW & STYLISH,Ahmet,Umraniye,41.03071,29.1116,Entire home/apt,542,15,1,0.16,90,,
İtü etiler kapısı,Semanur,Sariyer,41.09736,29.03169,Private room,69,1,2,0.46,358,,
HUZUR VE SESSİZLİK,Sirin,Adalar,40.87056,29.12079,Private room,178,2,0,,365,,
"In Mecidiyeköy square, next to metro and metrobus.",Tufan,Sisli,41.06785,28.99416,Entire home/apt,309,2,5,0.82,362,,
Cozy comfortable studio near istiklal and galata,Baktash,Beyoglu,41.02838,28.97295,Entire home/apt,233,2,1,0.14,0,,
Misafir odası,Erdi,Beyoglu,41.03293,28.97772,Private room,199,1,0,,365,,
best of tuzla,Göktürk,Tuzla,40.81751,29.28676,Entire home/apt,590,1,0,,0,,
Kitap odası ve huzur,Ali,Uskudar,41.01778,29.02643,Private room,62,1,0,,83,,
Friendly & cozy place,Green,Fatih,41.02673,28.95539,Entire home/apt,178,3,1,0.29,365,,
"Comfortable, near yakacık metro",Reşad,Kartal,40.89854,29.22547,Entire home/apt,480,5,0,,89,,
ALSAMA SISLI,Alsama,Sisli,41.04555,28.98553,Entire home/apt,686,2,0,,90,,
Alsama 149,Alsama,Sisli,41.04687,28.98728,Entire home/apt,713,2,0,,90,,
SPACIOUS! 3BR/2BATH BALCONY SEA VIEW! w/ELEVATOR,Adnan,Beyoglu,41.02576,28.97104,Entire home/apt,843,3,6,1.03,359,,
Corner House Suit,Akın,Beyoglu,41.04244,28.97856,Entire home/apt,295,2,0,,365,,
Eco Double Room in Sarajevo Hotel,Furkan,Beyoglu,41.03486,28.98001,Private room,137,1,2,0.30,88,,
"İstanbul, Topkapı, Samatya",Serhat,Fatih,41.00818,28.92584,Entire home/apt,583,1,1,0.13,90,,
"İstanbul, Samatya, Topkapı",Serhat,Fatih,41.00806,28.92505,Entire home/apt,576,1,0,,0,,
212İstanbulFloor3,Erhan,Beyoglu,41.03576,28.98426,Entire home/apt,233,2,1,0.17,365,,
GALATA TOWER VIEW WITH LOTS OF SUNSHINE!!!,Başak,Beyoglu,41.02487,28.97735,Entire home/apt,274,2,15,2.41,93,,
5 minutes away from tram to get to everything!,Conscious,Bahcelievler,40.99831,28.86256,Private room,75,1,2,0.28,0,,
"6mins walk to Osmanbey, spacious room 60m2",Ufuk,Sisli,41.05591,28.98905,Private room,213,1,0,,90,,
MODERN & BRIGHT 3 BR/2BATH APARTMENT w/ELEVATOR!,Adnan,Beyoglu,41.02596,28.9721,Entire home/apt,672,3,3,0.42,365,,
altın eviniz,Ekrem,Fatih,41.00658,28.96609,Private room,459,1,0,,180,,
Bahariye Street,Eyüp,Kadikoy,40.9891,29.03084,Entire home/apt,178,4,2,0.29,177,,
a place in the midst of heaven,Aslınur,Uskudar,41.01103,29.04569,Entire home/apt,226,5,1,0.13,0,,
A comfy room in Istanbul,Arzuhan&Huseyin,Eyup,41.07608,28.95248,Private room,247,1,0,,179,,
A lightful and spacious condo near Taksim Square,Gul,Beyoglu,41.03328,28.98925,Entire home/apt,617,3,0,,88,,
"Sunny, Central Room At the Heart of Besiktas",Büşra,Besiktas,41.04424,29.00025,Private room,96,1,6,0.82,361,,
A memorable experience in Istanbul,Arshil,Beyoglu,41.03378,28.98135,Entire home/apt,315,2,0,,365,,
Doğa’s Apartment,Doğa,Besiktas,41.04544,29.00708,Private room,144,1,2,0.31,0,,
Moda quartier chic d’Istanbul appart pour 3 pers,Esin,Kadikoy,40.98008,29.02605,Entire home/apt,617,2,0,,89,,
Sony's Cosy Cocoon (Sauna+Gym+Turkish Hamam+Mall),Sony,Esenyurt,41.03057,28.67215,Entire home/apt,590,5,0,,180,,
Evimden kareler,Şeyma,Umraniye,41.01195,29.11663,Private room,59686,1,2,0.36,90,,
Ozcans Pera Sururi Flats 3,Hakan&Turkan,Beyoglu,41.03619,28.97282,Entire home/apt,171,3,9,1.34,364,,
We dont need any money for the place,Telman,Besiktas,41.04582,29.00564,Shared room,110,1,0,,179,,
Brut 66m2 .1+1 buyuk terasli guvenlikli apartman,Hakan,Kagithane,41.06581,28.96937,Entire home/apt,151,6,2,0.27,179,,
Osmanbeyde Kiralık Ev,Cahide,Sisli,41.05735,28.98873,Entire home/apt,233,1,0,,88,,
"Near to Metro , Shopping Centers , City center, 2.",Gholamreza,Kagithane,41.08012,29.00623,Entire home/apt,446,3,0,,365,,
AMAZING! 4 BR/2BATH UNIQUE HISTORIC APARTMENT,Adnan,Beyoglu,41.02522,28.97611,Entire home/apt,1152,3,4,0.69,357,,
İNİSTANBUL SİTESİ KİRALIK ODA DAVUTPAŞA METRO YANI,Özlem,Zeytinburnu,41.02479,28.90051,Private room,158,3,0,,363,,
Home and Workshops. Travel and Gurme trips,Vitta Svetlana,Maltepe,40.93362,29.12371,Private room,384,2,0,,90,,
Chill and comfortable place in hearth of Beşiktaş,Efekan,Besiktas,41.04568,29.01235,Private room,192,2,0,,48,,
Lüks bir ev istermisiniz ¿,Onur,Kadikoy,40.96746,29.08322,Entire home/apt,308,7,0,,0,,
Batışehir Residence,Yusuf Adnan,Bagcilar,41.06283,28.84204,Entire home/apt,302,1,1,0.17,364,,
Comfortable flat with Bosphorus view in Taksim,Özge,Beyoglu,41.035,28.98506,Entire home/apt,302,1,8,1.24,181,,
Dormer master bedroom in central loft apartment,Alexander,Sisli,41.05881,28.98811,Private room,240,1,0,,270,,
1-1 Lux Suite Residence With Sea View and Pool,Mustafa,Kadikoy,40.97009,29.09097,Entire home/apt,411,2,0,,363,,
Şilede Huzur Dolu Bir Tatil İçin Havuzlu Taş Villa,Adnan Mehmet,Sile,41.17792,29.34706,Entire home/apt,501,1,17,2.39,143,,
"Near to citycenter,Metro,Shopping,Restaurants, 1 F",Gholamreza,Kagithane,41.07833,29.00494,Entire home/apt,446,3,0,,364,,
İstanbul metrobüse yakın ekonomik Konaklama,Soner,Esenyurt,41.02633,28.63501,Private room,82,1,0,,180,,
Sunny shared living room w/ balcony in loft apt.,Alexander,Sisli,41.05946,28.98843,Shared room,165,1,0,,180,,
House surrounded by trees,Çiğdem,Besiktas,41.09057,29.01184,Private room,103,1,0,,89,,
Elite 3 Bedroom Family Residence 18 NEW & STYLISH,Ahmet,Umraniye,41.0323,29.11166,Entire home/apt,453,15,2,0.30,91,,
1STanbul Top Location 3RD happy-funny-comfortable,Furkan Tunç,Beyoglu,41.02548,28.97964,Entire home/apt,288,1,23,3.22,363,,
Mköy  paylaşımlı oda,Vedat,Sisli,41.06653,28.99526,Private room,69,1,0,,0,,
Comfortable safe room,Muhterem,Sisli,41.1394,29.00603,Private room,151,4,0,,179,,
Evde kız kardeş kalıyorum metroya yürüme mesafesi,Hasan,Atasehir,40.96921,29.11388,Private room,206,1,0,,179,,
Elite 3 Bedroom Family Residence 17 NEW & STYLISH,Ahmet,Umraniye,41.03078,29.1122,Entire home/apt,535,14,1,0.19,90,,
Bostancı metroya yaya 5 dakika,Hasan,Atasehir,40.96949,29.11405,Private room,75,1,0,,179,,
All iNN HOUSE,All Inn,Sisli,41.04634,28.9854,Private room,226,1,1,0.16,179,,
Confort as your sweet home..,Osman,Besiktas,41.04216,28.99778,Entire home/apt,281,3,4,0.67,255,,
Guzel odam,Alp Can,Maltepe,40.94854,29.13136,Private room,343,1,2,0.29,0,,
ROA BELLE VUE ❤️,Safak,Beyoglu,41.03265,28.98592,Entire home/apt,1083,4,10,1.52,116,,
Kadıköy’de her ulaşım aracına yürüme mesafesinde.,Hüseyin,Kadikoy,40.99523,29.04162,Private room,274,1,0,,362,,
Great location! New apartment with new furniture!,Osama,Buyukcekmece,41.00286,28.54336,Entire home/apt,720,1,0,,270,,
Sessiz ve sakin,İsa,Besiktas,41.05243,29.02247,Private room,103,1,0,,365,,
It’s so comfortable place,Taha,Sisli,41.07111,28.988,Entire home/apt,583,20,0,,364,,
Private Room in Besiktas Close to 4. Levent Metro,Nihat,Besiktas,41.09489,29.01496,Private room,144,1,0,,251,,
STUNNING LOFT WITH TERRACE SEAVIEW,Adnan,Beyoglu,41.02799,28.97042,Entire home/apt,610,3,7,1.02,359,,
Akbati 2+1 cozy apartment at Makyol Santral,Makyol,Esenyurt,41.05623,28.66691,Entire home/apt,542,3,0,,1,,
Super Luxury Apartmant With Perfect Location,Zafer,Bakirkoy,40.97834,28.7951,Entire home/apt,686,3,0,,364,,
"Premium furnished residence, Avcılar -1 bedroom",Deniz,Avcilar,40.9919,28.7136,Entire home/apt,267,3,6,0.81,355,,
"Be the host, not the guest!",Mine,Sisli,41.05492,28.99341,Entire home/apt,69,2,0,,0,,
3+1 comfortable rooms and opportunities and useful,Sefa,Eyup,41.08377,28.94355,Entire home/apt,288,10,0,,75,,
Konum olarak çok iyi,Umut,Kucukcekmece,40.99167,28.78746,Private room,199,2,0,,363,,
İn the middle of the city-sehir merkezinde,Hikmet,Fatih,41.02176,28.9273,Private room,82,1,1,0.17,365,,
Ease of transportation,Sedanur,Umraniye,41.01109,29.18412,Private room,151,1,0,,181,,
Exclusiv flat near Bosphorus,Begüm,Uskudar,41.01195,29.0124,Entire home/apt,425,5,0,,358,,
Studio in Cihangir - Taksim - artist studio,Sarkis,Beyoglu,41.02843,28.9819,Entire home/apt,247,1,0,,89,,
modern flat in historical district,Mert,Beyoglu,41.03574,28.97471,Entire home/apt,247,1,7,1.00,90,,
Flat with a garden at the center of Nişantaşı,Öykü,Sisli,41.05059,28.99402,Entire home/apt,178,1,2,0.36,68,,
Çok iyi konum Metrobüs marmaray 4 dk boğa 10 dk,Riri,Kadikoy,40.99455,29.03455,Private room,103,1,0,,365,,
Renovated Historical Building In Golden Horn,Sedef Inci,Fatih,41.03171,28.94699,Entire home/apt,343,2,0,,93,,
İstanbulun en lüks semtinde oda,Saliha,Beykoz,41.11762,29.14288,Private room,274,1,0,,89,,
Elite 3 Bedroom Family Residence 16 NEW & STYLISH,Ahmet,Umraniye,41.03042,29.1104,Entire home/apt,459,15,2,0.34,73,,
Look like your home :),Denizhan,Kadikoy,40.99523,29.02761,Entire home/apt,309,1,0,,358,,
TAKSİM-NAPOLİ  FLATS3,Rodi,Beyoglu,41.03826,28.97732,Entire home/apt,171,2,8,1.17,359,,
Dream Apartment in Dream Valley (1 + 1),Sweet,Basaksehir,41.09799,28.77513,Entire home/apt,308,3,1,0.19,365,,
للتميز عنوان ارقى المناطق بتركيا بشاك شهير (2+1),Sweet,Basaksehir,41.09852,28.77662,Entire home/apt,343,1,0,,365,,
5 minutes from Atatürk Airport,Ahmet,Bahcelievler,41.01351,28.82018,Private room,151,1,1,0.15,365,,
Kır Evi 407 - Deluxe / Country Club,Yılmazcan,Beykoz,41.1187,29.22152,Entire home/apt,1001,1,1,1,180,,
Istanbul Airport Hostel,Şevval,Arnavutkoy,41.20513,28.71645,Entire home/apt,617,2,0,,89,,
Bright & Cosy & Modern Room Close the Center,Muhammet Ali,Kagithane,41.0771,28.9938,Private room,62,1,1,0.14,89,,
La maison est propre et pratique,Batuhan,Uskudar,41.06486,29.06815,Private room,62,1,0,,179,,
galata kulesine cok yakin,Ferdi,Beyoglu,41.02872,28.97179,Private room,48,1,0,,364,,
Super cool and comfortable place,Martini,Basaksehir,41.11609,28.77082,Private room,377,1,0,,0,,
Calisma Ortami ve Konumu Oldukca iyi,Himmet,Maltepe,40.95178,29.10634,Private room,48,1,0,,0,,
White Palace Apart Istanbul,Raven,Fatih,41.00401,28.96645,Entire home/apt,192,1,0,,365,,
Metrobüse yakın konum E5 üzeri torium alışveriş,Ebru,Esenyurt,41.00426,28.68564,Entire home/apt,384,7,0,,365,,
Mr Damien1,Mahamed Damyane,Fatih,41.01952,28.96543,Private room,171,1,3,0.48,94,,
Styling Historical Desing Room to central location,Özgür,Beyoglu,41.02636,28.97628,Private room,309,1,5,0.76,181,,
Close to all public transportation-Sehir merkezi,Hikmet,Fatih,41.02176,28.9273,Private room,55,1,1,0.18,365,,
Mr Damien2,Mahamed Damyane,Fatih,41.01847,28.96483,Private room,171,1,0,,93,,
Şahin Palace,Cengiz,Beyoglu,41.03403,28.98241,Entire home/apt,302,1,0,,365,,
Mr Damien3,Mahamed Damyane,Fatih,41.01963,28.96375,Private room,171,1,1,0.16,0,,
Super Clean ST Apartment in the heart of istanbul,Mert,Sisli,41.05184,28.98541,Entire home/apt,158,1,0,,31,,
Warm and silent small room,Gökçe,Sariyer,41.08679,29.04976,Private room,75,1,0,,365,,
Mr Damien,Mahamed Damyane,Fatih,41.01783,28.96391,Private room,171,1,0,,0,,
SABİHA GÖKÇEN HAVA LİMANI YANINDA 1+1 LUX DAİRELER,Murat,Pendik,40.92712,29.30965,Entire home/apt,151,1,5,0.88,180,,
Mr Damien04,Mahamed Damyane,Fatih,41.01997,28.96482,Private room,171,1,0,,0,,
Mr Damien05,Mahamed Damyane,Fatih,41.01816,28.96335,Private room,171,1,0,,0,,
Historical Room for 3 person to central location,Özgür,Beyoglu,41.02798,28.97786,Private room,459,1,1,0.16,180,,
We promise to be a great host for you,Shahane,Beyoglu,41.03822,28.9837,Entire home/apt,542,1,0,,365,,
Luxury King Suite with 2 Terrace,Özgür,Beyoglu,41.0266,28.97842,Private room,768,1,1,0.16,180,,
Merkezi konuma sahip ev(Kadıköy),Ali,Uskudar,41.01291,29.05572,Shared room,103,1,0,,1,,
Furnished shared office room(s) for rent,Gürkan,Uskudar,41.05417,29.07332,Private room,69,1,0,,89,,
"spacious,Women- Only room, heart of Istanbul!",Sahar,Sisli,41.06051,28.98895,Private room,117,2,0,,365,,
İstanbul Airport Hotel,Muhammet,Arnavutkoy,41.19649,28.72827,Private room,459,1,2,0.38,87,,
Nezih semtte ideal daire,Müge,Kadikoy,40.97298,29.06646,Entire home/apt,459,1,1,0.19,186,,
Romantique house in down town ISTANBUL,Ilyes,Fatih,41.00809,28.94443,Entire home/apt,329,10,0,,364,,
Mr Damien06,Mahamed Damyane,Fatih,41.01993,28.96466,Private room,171,1,0,,0,,
Furnished room with terrace and private bathroom,Ismail,Sisli,41.04727,28.98234,Private room,240,1,1,0.16,88,,
4 br 2 ba huge flat next to Galata Tower with view,Emir,Beyoglu,41.02439,28.97606,Entire home/apt,1577,3,3,0.46,326,,
İş merkezlerine çok yakın geniş odalar,Irfan,Arnavutkoy,41.20322,28.74194,Entire home/apt,583,1,1,0.14,91,,
"Rahatlık, güvenilirlik ve konfor arayanlar için..",Doğan Can,Atasehir,40.97343,29.13143,Entire home/apt,123,1,0,,365,,
Özel oda,Halil Ibrahim,Sisli,41.0678,28.98574,Private room,151,1,0,,89,,
Clean - tidy - quiet - lively area,الدر,Fatih,41.01232,28.94251,Entire home/apt,1028,1,0,,0,,
Center of life,Orhan Erhan,Kadikoy,40.98711,29.02575,Private room,62,1,7,0.99,365,,
Beşiktaş akaretler 1+0 +WiFi,Berkan,Besiktas,41.04194,28.99816,Entire home/apt,459,3,0,,179,,
King Double room,Ali,Beyoglu,41.03621,28.97725,Entire home/apt,192,1,2,0.31,364,,
İstanbul anadolu yakası uygun bireysel mini stüdyo,Burcu,Uskudar,41.01045,29.01595,Entire home/apt,82,2,10,1.40,1,,
TAKSİM NAPOLİ FLATS,Rodi,Beyoglu,41.03632,28.97606,Entire home/apt,123,2,16,2.39,364,,
"uygun fiyatlar,kolay ulaşımla temiz konaklama.",Campus,Avcilar,40.98974,28.71998,Private room,295,1,0,,181,,
Cozy room w balcony in a historical building,Meltem,Fatih,41.03013,28.94919,Private room,69,1,2,0.33,90,,
Best Location for Transportation,Mehmet Hakan,Uskudar,41.02199,29.01526,Private room,89,1,0,,0,,
Beşiktaş Center 1+1,Ergin,Besiktas,41.04403,29.00473,Entire home/apt,206,1,1,0.18,1,,
Erdem’s Home IV,Erdem,Kadikoy,41.00018,29.04952,Private room,82,2,2,0.40,269,,
Luxury Cozy Brand New Apartment @Moda,Burak,Kadikoy,40.98638,29.02996,Entire home/apt,542,7,1,0.17,179,,
ZONA SUIT HOTEL,Taner,Beyoglu,41.03272,28.97648,Private room,384,1,0,,364,,
Beşiktaş Merkez Stüdyo,Ergin,Besiktas,41.047,29.00172,Private room,151,1,0,,365,,
Home sweet home,Özlem,Uskudar,41.02201,29.03195,Shared room,267,1,0,,0,,
STYLISH 5 BR/2BATH WONDERFUL BOSPHORUS VIEW!,Adnan,Beyoglu,41.02522,28.97476,Entire home/apt,2660,3,6,0.86,362,,
Adalar manzaralı,Özer Onur,Maltepe,40.93307,29.14723,Private room,103,1,0,,0,,
Smart  Studios 30 mt to Taksim Square  Wifi+AC A4,Ali,Beyoglu,41.03652,28.98256,Entire home/apt,178,1,4,0.64,363,,
Kadıköy merkezde özel oda,Büşra,Kadikoy,41.00175,29.02971,Private room,89,1,1,0.16,90,,
Private room in central location - Kadıköy,Elzem,Kadikoy,40.9965,29.03819,Private room,75,1,1,0.15,1,,
Yalınevler / Göktürk  - 15 Minutes To Airport,Zilal,Eyup,41.18567,28.88043,Entire home/apt,754,20,1,0.17,365,,
Leos 2+1 · Deluxe & Modern Apartment in Beşiktaş,Mehmet,Besiktas,41.06571,29.00441,Entire home/apt,1364,1,0,,180,,
Beşiktaş Akaretler 1+0 + WiFi,Berkan,Besiktas,41.04207,28.99965,Entire home/apt,501,3,0,,179,,
"Modern, Tasteful, Comfortable. More than a stay!",Ceren,Uskudar,41.05073,29.08271,Entire home/apt,425,1,0,,0,,
Foreign’s home,Mehmet,Sisli,41.04615,28.98399,Private room,137,1,1,0.17,364,,
Sweet Home with Nice view!! 3mins to center!!,Sun(선),Beyoglu,41.02961,28.97841,Entire home/apt,295,3,3,0.58,2,,
EXCLUSİVE SUPERİOR SUİTE İN CİHANGİR,Zeyneb,Beyoglu,41.03034,28.98138,Entire home/apt,370,1,10,1.45,89,,
Newly furnished apartment  around Taksim Square,Hakan,Beyoglu,41.03979,28.98282,Entire home/apt,288,5,0,,180,,
Beşiktaş  şehrin tüm güzelliklerine yakın keyifli,Cemal,Besiktas,41.04983,29.0081,Entire home/apt,302,3,1,0.25,94,,
Ataşehirde şirin çatı katı orman ve deniz manzara,Ozer,Atasehir,40.97393,29.14236,Entire home/apt,165,3,0,,180,,
Renovated Historical High Ceiling Designer Flat,Elif,Beyoglu,41.03241,28.98151,Entire home/apt,576,5,2,0.33,53,,
Hotel appartments,Tarık,Sisli,41.0563,28.99248,Entire home/apt,501,1,5,0.71,90,,
Big Flat  2+1 no:106,Arezoo,Beyoglu,41.03927,28.98174,Entire home/apt,267,2,0,,180,,
Luxurios Stay,Enis,Fatih,41.01281,28.97719,Private room,1152,1,0,,180,,
doce ventanas,Levent,Fatih,41.0038,28.98102,Entire home/apt,459,2,11,1.65,163,,
Comfortable & Peaceful Penthouse in Şişli,Onurhan,Sisli,41.07244,28.99647,Private room,89,1,0,,364,,
Elite 3 Bedroom Family Residence 13 NEW & STYLISH,Ahmet,Umraniye,41.03201,29.11055,Entire home/apt,384,10,5,0.73,0,,
Modern Wooden Flat w/Netflix &Home Theater @Taksim,Burak,Beyoglu,41.03515,28.99131,Entire home/apt,185,1,26,3.70,55,,
My Lovely Home Kadıköy Yeldeğirmeni,Ümmühan,Kadikoy,40.99611,29.02805,Private room,89,1,2,0.27,89,,
Spacious luxury apartment in Mecidiyekoy square.,Tufan,Sisli,41.06747,28.99497,Entire home/apt,302,2,2,0.43,1,,
I m renting my room for make some money,Fatih,Kucukcekmece,40.99113,28.78559,Private room,123,1,0,,0,,
Charming Urban Residence-5 mins to Galata Tower,Catherine&Ahmet,Beyoglu,41.02543,28.97692,Entire home/apt,823,2,10,1.60,350,,
Merkezi Konum,Denizcan,Sisli,41.04933,28.98327,Entire home/apt,178,1,5,0.71,88,,
"Süreyyaplajı Marmaray tren istasyonuna,sahile 4 dk",Ali,Maltepe,40.9319,29.12231,Private room,103,1,0,,179,,
"Merkezde denize 50 metre; temiz, ferah,huzurlu yer",Gürcan,Uskudar,41.02545,29.01578,Private room,103,1,4,0.61,90,,
Share sweet room,Merouan,Fatih,41.00511,28.96447,Shared room,75,3,0,,365,,
Uskudar station,Kemalettin,Uskudar,41.02115,29.0156,Private room,123,1,0,,89,,
discover istanbul in the traditional way,Turgay,Eyup,41.06277,28.93572,Entire home/apt,144,2,0,,364,,
A LUXURY APARTMENT WITH AN AMAZING VİEW,Yunus,Sisli,41.04364,28.98746,Entire home/apt,747,4,3,0.42,364,,
Besiktas Akaretler 1+1 Apartment +WiFi CENTER CiTY,Berkan,Besiktas,41.0444,29.00097,Entire home/apt,501,3,1,0.17,179,,
Blues Suit Istanbul,Tansel,Sisli,41.05008,28.98775,Entire home/apt,446,1,0,,351,,
Luxurious summer house villa with swimming pool,Mehmet,Buyukcekmece,41.02495,28.58446,Entire home/apt,1001,1,0,,365,,
Luxury rooms in maslak Istanbul,Muslim,Sisli,41.12,29.01093,Entire home/apt,9229,1,0,,365,,
Modern and most secure 1+1 Flat No:2,Sukru Kerim,Sisli,41.11306,29.01839,Entire home/apt,446,5,3,0.50,364,,
Primate room in green,Derya,Uskudar,41.04556,29.06394,Private room,151,1,0,,83,,
"Comfortable huge bed,private room & bathroom.",Osman Rohat,Atasehir,40.97558,29.14752,Private room,151,1,1,0.14,0,,
Der Berg Ruft,Özkan,Atasehir,40.97551,29.14743,Private room,151,2,0,,90,,
Luxury apartment in the center,Mete,Bakirkoy,40.97677,28.87344,Entire home/apt,219,2,0,,365,,
Room in yenibosna,Hala,Bahcelievler,40.99285,28.8352,Private room,240,1,0,,365,,
"City Center, Walking distance to transportation",Umut,Sisli,41.06632,29.0088,Entire home/apt,192,10,0,,89,,
"sabiha Gökçen airport, close to the metro place",Seçil Sinem,Pendik,40.91561,29.2548,Private room,151,1,1,0.14,365,,
Süper şehir manzarası ve huzurlu bi eve misafir ol,Züleyha,Maltepe,40.93577,29.12593,Private room,384,1,0,,179,,
Penthouse by the sea and lake view!,Gungor,Beylikduzu,40.99607,28.61297,Entire home/apt,651,1,0,,174,,
My cozy home  (Near Airport Shuttles),Sevin,Esenyurt,41.0059,28.69557,Private room,82,1,0,,267,,
the most luxury penthouse of town in nisantasi  7,Antonio,Sisli,41.04739,28.99413,Entire home/apt,398,1,2,0.42,332,,
Au cœur de la vraie vie d'Istanbul,Jean Michel,Sisli,41.06419,28.98471,Entire home/apt,384,3,1,0.16,179,,
temiz merkezi güvenli,Ufuk,Sisli,41.06393,28.99289,Entire home/apt,350,2,1,0.15,365,,
Kiralık oda,Hakan,Kagithane,41.08398,28.9994,Entire home/apt,103,1,1,0.14,0,,
big room 1+2 no:107,Arezoo,Beyoglu,41.03975,28.98007,Entire home/apt,267,1,0,,90,,
big flat 1+2 no:108,Arezoo,Beyoglu,41.03981,28.98046,Entire home/apt,261,1,0,,90,,
big flat 1+1 no:109,Arezoo,Beyoglu,41.04059,28.98222,Entire home/apt,267,1,0,,90,,
